Year_Birth,Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,YYYY_Customer,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8278333337605,0.041333333514630796,0.01550000000745058,0.014666666798293591,0.0,0.0,0.0,0.0,0.046333333514630794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010833333358168601,0.040833333507180214,-0.8233333337306976,0.015000000149011612,0.0,0.0,0.0,0.0,0.046666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.036666666716337205,0.015,0.011666666716337204,0.0,0.0,0.0,0.0,-0.7833333334326744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8278333337605,0.041333333514630796,0.01550000000745058,0.014666666798293591,0.0,0.0,0.0,0.0,0.046333333514630794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37583333395421503,0.024166667386889457,0.010000000298023224,0.007500000223517418,0.0,0.0,0.0,0.0,-0.37583333395421503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,-0.24083334051072597,0.0075,-0.24083334051072597,0.0,0.0,0.0,0.0,-0.24083334051072597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38666666761040686,0.02500000074505806,0.010000000298023224,-0.38666666761040686,0.0,0.0,0.0,0.0,0.02833333417773247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004000000059604645,-0.17850000001490116,-0.17850000001490116,-0.17850000001490116,0.0,0.0,0.0,0.0,-0.17850000001490116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.036666666716337205,0.015,0.011666666716337204,0.0,0.0,0.0,0.0,-0.7833333334326744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8278333337605,0.041333333514630796,0.01550000000745058,0.014666666798293591,0.0,0.0,0.0,0.0,0.046333333514630794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8278333337605,0.041333333514630796,0.01550000000745058,0.014666666798293591,0.0,0.0,0.0,0.0,0.046333333514630794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010833333358168601,-0.7908333334326744,0.015,0.012500000074505807,0.0,0.0,0.0,0.0,0.04250000007450581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666865348816,0.023333334028720856,0.010000000298023224,-0.37500000059604643,0.0,0.0,0.0,0.0,-0.37500000059604643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.036666666716337205,0.015,0.011666666716337204,0.0,0.0,0.0,0.0,-0.7833333334326744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18100000005215405,0.014000000208616257,-0.18100000005215405,-0.18100000005215405,0.0,0.0,0.0,0.0,-0.18100000005215405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666865348816,-0.3666666670143604,0.010000000298023224,0.006666666865348816,0.0,0.0,0.0,0.0,-0.3666666670143604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.036666666716337205,0.015,0.011666666716337204,0.0,0.0,0.0,0.0,-0.7833333334326744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010833333358168601,-0.7908333334326744,0.015,0.012500000074505807,0.0,0.0,0.0,0.0,0.04250000007450581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010833333358168601,0.040833333507180214,-0.8233333337306976,0.015000000149011612,0.0,0.0,0.0,0.0,0.046666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004000000059604645,-0.17850000001490116,-0.17850000001490116,-0.17850000001490116,0.0,0.0,0.0,0.0,-0.17850000001490116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333432674408,0.09083333343267441,0.0325,0.039166666865348816,0.0,0.0,0.0,0.0,0.10416666686534881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
